,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
21,2025-03-14,22.6200008392334,23.65999984741211,22.61000061035156,23.309999465942383,300744.0,-0.1864274830366807,-0.6456993088686377,-2.278875557665716,-2.4739277520559955,-1.7851448426775596,15,22,0.0,PRL.TO
20,2025-03-14,3.009999990463257,3.0850000381469727,3.0,3.075000047683716,178800.0,-0.0061121097889481,-0.0418609013234762,-1.2171510593236423,-1.3285693884402638,-1.1191578082201554,29,28,0.0,SDE.TO
19,2025-03-14,13.199999809265137,13.43000030517578,13.199999809265137,13.369999885559082,48098.0,0.0128588079334503,0.024942724328292,1.21103553869071,1.0690633662654794,1.3007201598596168,0,1,0.0,PZA.TO
18,2025-03-14,2.039999961853028,2.069999933242798,2.0299999713897705,2.039999961853028,165580.0,-0.0131448963721046,-0.0264285743684697,-1.7068090378215883,-1.8073666299407285,-1.8156297140601,25,27,0.0,ISO.TO
17,2025-03-14,5.21999979019165,5.309999942779541,5.210000038146973,5.300000190734863,116280.0,-0.0119543309819439,-0.0312172850271812,-1.593126529381413,-1.7800180206523175,-1.5922148672964576,0,10,0.0,DFN.TO
16,2025-03-14,4.489999771118164,4.5,4.409999847412109,4.440000057220459,7972.0,0.0110650443198629,-0.0230000022658728,0.178119388478841,0.3571713887983285,0.4289218686622362,9,42,0.0,RUP.TO
15,2025-03-14,0.8999999761581421,0.9200000166893004,0.8999999761581421,0.9100000262260436,131553.0,0.0035446853123286,-0.0069624055148963,0.5433024767751037,0.1910891909262183,-0.0043201035260636,51,40,0.0,FVL.TO
13,2025-03-14,24.489999771118164,24.5,24.489999771118164,24.489999771118164,13162.0,0.0329258805289588,0.0046466325458727,0.5478930938124442,0.5275824694051622,0.5174333812331101,21,0,0.0,SFTC.TO
27,2025-03-14,8.5600004196167,8.710000038146973,8.5600004196167,8.699999809265137,13215.0,-0.0114061347521656,-0.03283460803498,-1.3553395034349616,-1.657157501479214,-1.32814419930134,0,10,0.0,PHX.TO
12,2025-03-14,8.149999618530273,8.34000015258789,8.135000228881836,8.319999694824219,255793.0,-0.0055457368343359,-0.0766096201158107,-1.8343678183334944,-2.215215879525101,-2.204466859659004,1,20,0.0,FTN.TO
11,2025-03-14,4.429999828338623,4.550000190734863,4.420000076293945,4.494999885559082,244543.0,-0.011997356772864,-0.0148834547602144,-1.0726906465923634,-1.2123377291745,-1.0478103475721496,3,27,0.0,TCW.TO
