,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
57,2025-03-18,13.06999969482422,13.1899995803833,12.960000038146973,13.15999984741211,2035645.0,-0.0020840838496361,0.0525413419967307,2.193824715319036,1.679561104015669,1.414670911802714,5,27,0.2033831784246079,LUN.TO
66,2025-03-18,110.43000030517578,110.45999908447266,106.87000274658205,107.98999786376952,907969.0,0.4627942828133519,0.4854811532156808,1.9597321009404471,1.961100602979714,1.6939406851046828,0,32,0.1970004434171718,WPM.TO
32,2025-03-18,37.36000061035156,37.59999847412109,36.84000015258789,36.95000076293945,896879.0,0.1727759690589844,0.2223141462283027,2.1127166399384576,2.002452802207546,1.8160685486626824,2,41,0.1938029951138268,AGI.TO
41,2025-03-18,37.369998931884766,37.72999954223633,37.22999954223633,37.72999954223633,1891473.0,0.0737398862712664,0.2337239372999148,2.1581847856257057,1.9738771670334128,2.243842821111907,0,17,0.154574100411112,ALA.TO
78,2025-03-18,4.929999828338623,4.960000038146973,4.755000114440918,4.78000020980835,2014645.0,0.0121581192309108,0.0369548890823708,2.601043022095012,2.3428045709060106,1.9884842795448103,19,49,0.1496002128685696,NGD.TO
58,2025-03-18,11.600000381469728,11.800000190734863,11.539999961853027,11.579999923706056,789151.0,0.0302390270041511,0.0617142913933087,2.6810260619558206,2.286106672041698,1.520339497318496,29,46,0.1303851346400715,KNT.TO
6,2025-03-18,8.380000114440918,8.65999984741211,8.260000228881836,8.489999771118164,1134608.0,0.0199687971128224,0.1039473598164723,2.7640129764065664,2.357693925682675,2.0341016736817723,47,36,0.1147857501873588,FVI.TO
93,2025-03-18,36.810001373291016,38.25,36.790000915527344,37.34999847412109,438545.0,0.1167165477839429,0.1250751810862606,2.6358932186645787,1.95753067361133,1.7110780753579002,12,46,0.1138267195987967,TXG.TO
63,2025-03-18,6.539999961853027,6.639999866485596,6.434999942779541,6.460000038146973,680069.0,0.0156827067269779,0.0484511242773299,2.922826918654756,2.783704540896416,2.544420527041033,18,52,0.1092124812728918,ARIS.TO
49,2025-03-18,12.65999984741211,13.65999984741211,12.649999618530272,13.600000381469728,1511031.0,0.0167662604406105,0.0015112762164352,3.051182306323232,1.2903709309665798,0.8293972958060847,13,39,0.0905198052969177,AYA.TO
