,Date,Open,High,Low,Close,Volume,Slope,Slope20,Z_Score,Z_Score2,Z_Score3,#10%Opps,#5%Opps,Ranking,Ticker
71,2025-03-13,41.8800010681152,42.0800018310547,40.8400001525879,41,11207100,-0.023268593637354,-0.047835093333309,-2.07581982239002,-1.22677634127007,-1.94838731602328,0,6,0,MFC.TO
70,2025-03-13,51.9900016784668,52.9000015258789,51.1500015258789,51.2200012207031,3408300,-0.147999893704903,-0.081733795395471,-1.57452776517146,-1.33764578577278,-1.10831531251215,2,6,0,MG.TO
46,2025-03-13,21.5499992370605,21.7999992370605,21.3999996185303,21.6700000762939,4891800,0.05292379226967,0.041552420307819,1.06463964780614,1.22618578013788,1.6450133736724,0,5,0,T.TO
45,2025-03-13,51.3300018310547,52.0499992370606,50.9799995422363,51.7200012207031,11464200,0.02708667006712,-0.344496504704755,-0.826592530549977,-0.973104619517308,-1.00278279692116,0,19,0,SU.TO
44,2025-03-13,15.4300003051758,15.5100002288818,15.0699996948242,15.1899995803833,3220300,-0.137072972126703,-0.132654129831414,-1.69231625389511,-1.57946063324653,-1.58588763616941,0,0,0,AC.TO
43,2025-03-13,243.470001220703,245.535003662109,238.380004882812,240,257600,0.019565585099598,-0.757450912590314,-1.8941069284736,-1.20224025475673,-1.50789210877416,0,11,0,WSP.TO
20,2025-03-13,42.5999984741211,43.939998626709,42,43.4700012207031,537600,0.20965523318851,0.25485138857275,1.93957780972789,1.69007650958568,1.47237301209057,20,60,0,LUG.TO
19,2025-03-13,67.9700012207031,68.2799987792969,65.5899963378906,65.8199996948242,1909700,-0.058393954675958,-1.08834585318888,-2.75799525238937,-2.35347332358169,-2.4386911092602,0,39,0,BAM.TO
18,2025-03-13,53,53.5200004577637,50.6100006103516,52.2299995422363,1612300,0.173281335855905,-0.943045084100021,-1.51091960990684,-1.33809913638539,-1.49326301383693,21,37,0,ATZ.TO
17,2025-03-13,126.480003356934,127.870002746582,123.410003662109,124.25,311300,-0.057434826411626,-0.302103911665149,-2.11234959144401,-1.63399745043096,-2.53613400909192,0,7,0,IAG.TO
16,2025-03-13,60.5,60.9199981689453,59.6699981689453,59.8199996948242,90700,0.097740848123681,0.041842697258282,0.631089912569658,0.966819834242979,0.930840167897246,0,20,0,DFY.TO
15,2025-03-13,13.7799997329712,14.1499996185303,13.6599998474121,13.9099998474121,1781300,-0.067468536070325,-0.178578954710996,-1.51393012730721,-1.55606431606414,-1.88321995267303,6,22,0,IVN.TO
14,2025-03-13,51.1599998474121,51.5299987792969,50.9300003051758,51.4599990844727,5675400,0.138391488497374,0.061927442622364,0.963363910956205,0.801062335662216,0.823794034563299,11,10,0,GWO.TO
13,2025-03-13,116.300003051758,116.860000610352,115.040000915527,115.110000610352,2731400,-0.273974612602665,-0.657248326351768,-2.10807956163566,-1.9534607867848,-1.95707768771073,0,0,0,NA.TO
12,2025-03-13,175.479995727539,175.479995727539,170.899993896484,171.660003662109,52000,-0.364227613653852,-0.55675952882695,-2.05688467515738,-1.55572465726407,-1.57011326190103,1,12,0,CIGI.TO
11,2025-03-13,114.51000213623,114.870002746582,111.300003051758,111.470001220703,183300,0.119019155033299,-0.467635110267123,-1.32340184238091,-0.480449787720858,-0.543748154332332,0,17,0,TIH.TO
10,2025-03-13,65.8600006103516,66.2900009155274,65.2200012207031,65.4599990844727,2715500,0.033708068468406,-0.262917396717502,-0.30437194650872,-0.188240754442158,-0.737968999942725,1,19,0,TOU.TO
9,2025-03-13,4765.009765625,4849.89990234375,4560,4628.58984375,51600,9.90575712255421,-8.98457985784775,-0.17008063519447,0.486680405814373,0.359531485609167,0,11,0,CSU.TO
8,2025-03-13,64.2200012207031,64.8300018310547,64.1699981689453,64.7200012207031,3649500,0.098156394131407,0.121279944513077,1.96414526241215,1.53994022191922,1.71488744296693,0,0,0,FTS.TO
7,2025-03-13,96.0699996948242,96.4100036621094,94.870002746582,94.9000015258789,556700,0.031270222938735,0.410037655937941,0.956228909864051,1.12347387243476,1.86350358988481,0,20,0,QSR.TO
